Прибор: ;РОСА К-2 (01); ; Интервал: ;2023-02-09 00:00:00; / ;2023-03-09 00:00:00;
2023-02-21 20:41:45;19.72;734.61;42.4;-10.88;17581;0;0;3486.5;20;0.12;0;17;48;11;
2023-02-21 20:42:44;19.74;734.63;42.24;-11.06;17591;0;0;3534.13;16;0.09;0;13;38;9;
2023-02-21 20:43:42;19.75;734.65;42.23;-10.75;17602;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 20:44:41;19.75;734.63;42.17;-10.88;17588;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 20:45:40;19.71;734.62;42.17;-10.69;17599;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 20:46:38;19.72;734.62;42.24;-10.88;17578;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 20:47:37;19.69;734.61;42.16;-10.81;17598;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:48:36;19.69;734.63;42.17;-10.81;17594;0;0;3507.67;18;0.11;0;15;43;10;
2023-02-21 20:49:34;19.68;734.63;42.03;-10.75;17601;0;0;3507.67;18;0.11;0;15;43;10;
2023-02-21 20:50:34;19.7;734.64;42.12;-10.75;17587;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 20:51:33;19.7;734.64;42.05;-10.75;17583;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 20:52:31;19.73;734.64;42.03;-10.69;17598;0;0;3396.26;19;0.11;0;15;44;10;
2023-02-21 20:53:31;19.69;734.66;41.95;-10.81;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 20:54:29;19.71;734.67;41.98;-10.75;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 20:55:28;19.66;734.68;41.55;-10.75;17579;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:56:27;19.66;734.67;41.91;-11;17599;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:57:26;19.59;734.69;41.91;-10.75;17587;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 20:58:24;19.64;734.7;42.09;-10.88;17603;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 20:59:23;19.61;734.7;41.91;-10.88;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:00:22;19.57;734.71;41.8;-10.63;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:01:20;19.52;734.71;41.78;-10.63;17598;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:02:19;19.57;734.72;42.05;-10.81;17585;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:03:17;19.61;734.73;41.96;-10.69;17599;0;0;3408.06;17;0.1;1;14;40;9;
2023-02-21 21:04:16;19.58;734.74;41.79;-11.06;17577;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:05:16;19.52;734.73;41.61;-10.88;17592;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:06:14;19.51;734.76;41.91;-10.75;17590;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:07:14;19.48;734.78;41.87;-11.06;17585;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:08:13;19.48;734.76;41.76;-10.81;17590;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:09:12;19.53;734.76;41.88;-10.94;17587;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:10:11;19.52;734.78;41.72;-11;17587;0;0;3596.79;19;0.12;0;16;45;11;
2023-02-21 21:11:10;19.5;734.78;41.63;-10.88;17597;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:12:09;19.5;734.79;41.63;-10.75;17601;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:13:07;19.51;734.8;41.5;-10.88;17598;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:14:06;19.54;734.82;41.54;-10.88;17581;0;0;3396.26;19;0.11;1;15;44;10;
2023-02-21 21:15:06;19.51;734.82;41.53;-10.69;17593;0;0;3396.26;19;0.11;1;15;44;10;
2023-02-21 21:16:05;19.5;734.82;41.7;-10.63;17584;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:17:05;19.53;734.83;41.67;-10.69;17590;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:18:03;19.55;734.83;41.6;-10.75;17587;0;0;3507.67;18;0.11;1;15;43;10;
2023-02-21 21:19:02;19.57;734.85;41.43;-10.69;17598;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:20:01;19.51;734.85;41.12;-10.63;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:20:59;19.51;734.87;41.3;-10.75;17596;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:21:58;19.54;734.87;41.54;-10.63;17586;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:22:57;19.53;734.89;41.51;-10.69;17602;0;0;3632.18;17;0.1;0;14;41;10;
2023-02-21 21:23:56;19.54;734.89;41.28;-10.88;17579;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:24:54;19.45;734.91;40.62;-10.81;17601;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:25:53;19.46;734.91;41.58;101.44;17587;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:26:52;19.44;734.91;41.48;-11.13;17589;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:27:50;19.44;734.93;41.63;-11.06;17582;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 21:28:49;19.48;734.91;41.42;-11.13;17585;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 21:29:48;19.47;734.91;41.53;-11;17580;0;0;3408.06;17;0.1;0;14;40;9;
2023-02-21 21:30:46;19.47;734.92;41.34;-11.25;17603;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:31:45;19.54;734.94;41.42;-11.25;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:32:44;19.52;734.98;41.33;-11.19;17598;0;0;3632.18;17;0.1;0;14;41;10;
2023-02-21 21:33:42;19.53;734.98;41.39;-10.94;17586;0;0;3534.13;16;0.09;0;12;36;9;
2023-02-21 21:34:41;19.52;734.96;41.39;-11.19;17596;0;0;3423;15;0.08;1;11;34;8;
2023-02-21 21:35:39;19.52;734.99;41.28;-11.25;17597;0;0;3423;15;0.09;0;12;35;8;
2023-02-21 21:36:38;19.5;734.99;41.34;-11.25;17593;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:37:37;19.56;735;41.29;-11.25;17594;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:38:35;19.48;735.01;41.25;-11.19;17593;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:39:34;19.52;735.04;41.33;-11;17590;0;0;3568.14;14;0.08;0;11;33;8;
2023-02-21 21:40:33;19.59;735.03;41.21;-11.06;17581;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:41:32;19.52;735.05;41.09;-11.13;17593;0;0;3442.54;13;0.08;0;11;31;7;
2023-02-21 21:42:31;19.55;735.04;41.16;-11.19;17582;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:43:30;19.51;735.07;41;-11.31;17579;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:44:28;19.56;735.08;41.11;-11.13;17586;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:45:27;19.51;735.1;40.81;-11.38;17593;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:46:26;19.48;735.13;40.95;-11.31;17601;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:47:24;19.57;735.12;40.98;-11.56;17584;0;0;3469.18;11;0.07;1;9;26;6;
2023-02-21 21:48:22;19.53;735.15;40.57;-11.44;17579;0;0;3469.18;11;0.07;1;9;26;6;
2023-02-21 21:49:22;19.58;735.15;40.99;-11.44;17603;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:50:20;19.59;735.15;40.92;-11.44;17578;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:51:19;19.54;735.15;40.73;-11.5;17595;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:52:18;19.55;735.15;40.95;-11.56;17591;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:53:16;19.6;735.15;40.84;-11.5;17600;0;0;3442.54;13;0.07;0;10;30;7;
2023-02-21 21:54:15;19.57;735.18;40.8;-11.63;17599;0;0;3442.54;13;0.08;0;11;30;7;
2023-02-21 21:55:14;19.57;735.18;40.81;-11.81;17599;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 21:56:13;19.55;735.21;40.74;-11.63;17590;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:57:11;19.58;735.21;40.76;-11.56;17591;0;0;3423;15;0.08;0;11;33;8;
2023-02-21 21:58:11;19.61;735.21;40.43;-11.5;17582;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:59:09;19.65;735.21;40.6;-11.5;17604;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:00:08;19.62;735.21;40.56;-11.69;17578;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:01:07;19.63;735.24;40.36;-11.56;17599;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:02:05;19.55;735.25;40.47;-11.56;17596;0;0;3442.54;13;0.07;1;10;30;7;
2023-02-21 22:03:04;19.52;735.27;40.49;-11.69;17589;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:04:03;19.52;735.28;40.57;-11.56;17579;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:05:03;19.53;735.29;40.59;-11.5;17587;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:06:01;19.53;735.3;40.44;-11.56;17605;0;0;3442.54;13;0.08;0;11;31;7;
2023-02-21 22:07:00;19.53;735.29;40.49;-11.63;17599;0;0;3442.54;13;0.08;0;11;30;7;
2023-02-21 22:07:59;19.42;735.32;40.52;-11.44;17592;0;0;3442.54;13;0.07;0;10;30;7;
2023-02-21 22:08:57;19.46;735.33;40.63;-11.69;17581;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 22:09:56;19.4;735.33;40.64;-11.5;17587;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 22:10:55;19.34;735.33;40.65;-11.63;17578;0;0;3296;12;0.07;0;9;27;6;
2023-02-21 22:11:53;19.42;735.36;40.71;-11.69;17591;0;0;3296;12;0.07;0;9;26;6;
2023-02-21 22:12:52;19.38;735.34;40.54;-11.75;17588;0;0;3296;12;0.07;0;9;26;6;
2023-02-21 22:13:51;19.37;735.36;40.51;-11.75;17590;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:14:49;19.38;735.36;40.54;-11.88;17601;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:15:48;19.44;735.37;40.46;-12.13;17593;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:16:47;19.44;735.38;40.5;-12;17601;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:17:45;19.43;735.38;40.53;-12;17590;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:18:45;19.34;735.39;39.41;-12.13;17596;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:19:43;19.34;735.42;40.43;-12.06;17584;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:20:42;19.37;735.42;40.22;-12.13;17587;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:21:41;19.39;735.44;40.4;-12.31;17585;0;0;3469.18;11;0.07;0;9;26;6;
2023-02-21 22:22:39;19.41;735.42;40.21;-12.5;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:23:38;19.36;735.42;40.37;-12.5;17579;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:24:37;19.38;735.44;40.36;-12.31;17603;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:25:35;19.32;735.43;40.17;-12.31;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:26:34;19.37;735.45;40.2;-12.25;17590;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:27:33;19.32;735.45;40.38;-12.38;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:28:31;19.38;735.45;40.33;-12.44;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:29:30;19.35;735.45;40.34;-12.38;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:30:29;19.28;735.47;40.34;-12.44;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:31:28;19.12;735.5;38.91;-12.38;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:32:26;19.18;735.48;40.59;-12.38;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:33:25;19.14;735.48;40.52;-12.63;17591;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:34:24;19.17;735.49;40.26;-12.5;17583;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:35:22;19.14;735.5;40.63;-12.69;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:36:21;19.14;735.53;40.64;-12.81;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:37:19;19.15;735.52;40.65;-12.75;17578;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:38:18;19.11;735.54;40.58;-12.75;17599;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:39:17;19.13;735.53;40.58;-12.75;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:40:15;19.18;735.53;40.53;-12.81;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:41:14;19.24;735.54;40.49;-12.63;17591;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:42:13;19.24;735.54;40.52;-12.5;17597;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:43:12;19.27;735.58;40.4;-12.94;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:44:10;19.25;735.57;40.38;-12.63;17581;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:45:10;19.2;735.58;40.27;-12.75;17584;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:46:09;19.18;735.6;40.23;-12.69;17584;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:47:08;19.14;735.63;40.47;-12.81;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:48:07;19.05;735.63;40.04;-12.94;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:49:05;19.01;735.63;40.32;-12.81;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:50:06;19.03;735.63;40.06;-12.75;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:51:05;19;735.64;40.69;-12.94;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:52:03;18.96;735.66;40.43;-12.75;17589;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:53:02;18.92;735.65;40.49;-13;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:54:01;18.78;735.65;40.15;-12.81;17604;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:54:59;18.8;735.65;40.45;-12.81;17588;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:55:58;18.82;735.65;40.93;-12.88;17599;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:56:57;18.96;735.66;40.81;-12.88;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:57:55;19;735.68;40.6;-12.88;17595;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:58:54;18.97;735.69;40.29;-13;17599;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 22:59:53;18.99;735.69;40.56;-13.13;17588;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:00:51;19.04;735.71;40.41;-13;17597;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:01:50;19.07;735.71;40.48;-13.19;17584;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:02:49;19.09;735.72;40.41;-13.19;17599;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:03:48;19.13;735.75;40.22;-13.25;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:04:46;19.1;735.74;40.33;-13;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:05:45;19.15;735.75;40.24;-13.19;17582;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:06:43;19.17;735.77;40.15;-13;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:07:42;19.2;735.78;40.12;-12.94;17597;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:08:41;19.19;735.78;39.9;-12.94;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:09:39;19.19;735.77;40.13;-13.19;17594;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:10:38;19.1;735.77;40.11;-13.25;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:11:37;19.12;735.78;40.07;-13.19;17579;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:12:36;19.09;735.79;40;-13.06;17593;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:13:34;19.1;735.8;39.97;-13.19;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:14:33;19.1;735.79;39.94;-13.06;17580;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:15:32;19.11;735.81;40.01;-13.19;17593;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:16:30;19.13;735.81;40.01;-13.06;17589;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:17:29;19.11;735.82;39.99;-13;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:18:28;19.13;735.81;39.98;-13.06;17581;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:19:27;19.12;735.81;40.03;-13.13;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:20:26;19.08;735.82;39.91;-13;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:21:24;19.09;735.84;39.9;-13.06;17592;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:22:22;19.01;735.83;39.82;-13.06;17586;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:23:21;18.99;735.84;39.91;-13.06;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:24:20;18.95;735.81;40.07;-13.06;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:25:19;18.94;735.83;39.86;-13.06;17578;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:26:18;18.94;735.84;40.15;-13.13;17579;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:27:16;18.94;735.85;40.07;-13.19;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:28:15;18.97;735.84;40;-13.31;17598;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:29:14;18.97;735.85;40.03;-13.38;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:30:13;18.98;735.86;39.95;-13.44;17603;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:31:11;19;735.85;39.88;-13.25;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:32:11;18.96;735.87;39.84;-13.25;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:33:09;18.92;735.85;39.86;-13.44;17583;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:34:07;18.92;735.88;39.89;-13.31;17584;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:35:07;18.9;735.88;39.8;-13.25;17593;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:36:07;18.9;735.87;39.87;-13.44;17579;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:37:06;18.89;735.86;39.89;-13.25;17577;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:38:05;18.94;735.88;39.8;-13.5;17598;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:39:03;18.92;735.86;39.82;-13.38;17602;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:40:02;18.91;735.87;39.95;-13.25;17587;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:41:02;18.86;735.85;39.26;-13.25;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:42:00;18.9;735.88;39.81;-13.31;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:42:59;18.94;735.89;39.58;-13.5;17585;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:43:58;18.92;735.9;39.9;-13.19;17600;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:44:56;18.93;735.92;39.81;-13.31;17583;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:45:55;18.86;735.92;39.32;-13.31;17590;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:46:54;18.87;735.95;39.88;-13.44;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:47:53;18.93;735.95;39.75;-13.44;17596;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:48:51;18.92;735.94;39.8;-13.5;17577;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:49:50;18.98;735.94;39.8;-13.44;17598;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:50:49;18.93;735.95;39.58;-13.63;17589;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:51:47;18.92;735.93;39.85;-13.63;17597;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:52:46;18.92;735.93;39.84;-13.38;17591;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:53:45;18.94;735.93;39.86;-13.63;17595;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:54:43;18.99;735.93;39.69;-13.44;17592;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:55:42;19.01;735.92;39.77;-13.44;17595;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:56:41;18.95;735.95;39.72;-13.5;17593;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:57:39;18.99;735.91;39.71;-13.75;17599;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:58:39;18.99;735.93;39.61;-13.56;17583;0;0;3469.18;11;0.07;0;9;25;6;
2023-02-21 23:59:37;18.97;735.93;39.44;-13.56;17583;0;0;3469.18;11;0.07;0;9;25;6;
